start_pos	recom_rate_perbp
2599	0.000000000264755
3418	0.000000019712213
3429	0.000000000003030
74993	0.000000006776073
75025	0.000000001495409
75170	0.000000000546182
75567	0.000000000874332
75815	0.000000001330272
75978	0.000000000493928
76417	0.000000000265403
77234	0.000000027104293
77242	0.000000009856106
77264	0.000000003675158
77323	0.000000000863882
77574	0.000000018069528
77586	0.000000005042659
77629	0.000000011412334
77648	0.000000007744084
77676	0.000000001902056
77790	0.000000001389964
77946	0.000000001475064
78093	0.000000000477609
78547	0.000000000314253
79237	0.000000216834341
79238	0.000000021683434
79248	0.000000001806953
79368	0.000000012754961
79385	0.000000002644321
79467	0.000000005288642
79508	0.000000108417171
79510	0.000000003942443
79565	0.000000005860388
79602	0.000000009034764
79626	0.000000010325445
79647	0.000000021683434
79657	0.000000027104293
79665	0.000000018069528
79677	0.000000072278114
79680	0.000000054208585
79684	0.000000006570738
79717	0.000000072278114
79720	0.000000008673374
79745	0.000000000818243
80010	0.000000001748664
80134	0.000000003942443
80189	0.000000005559855
80228	0.000000001694018
80356	0.000000008030902
80383	0.000000036139057
80389	0.000000006570738
80422	0.000000003142527
80491	0.000000001089620
80690	0.000000003613906
80750	0.000000006023176
80786	0.000000072278114
80789	0.000000006570738
80822	0.000000002550992
80907	0.000000043366868
80912	0.000000024092705
80921	0.000000036139057
80927	0.000000000981151
81148	0.000000000276928
81931	0.000000000530157
82340	0.000000010325445
82361	0.000000024092705
82370	0.000000019712213
82381	0.000000072278114
82384	0.000000002105188
82487	0.000000003188740
82555	0.000000000853679
82809	0.000000010841717
82829	0.000000001398931
82984	0.000000001822137
83103	0.000000003054005
83174	0.000000003497328
83236	0.000000000643425
83573	0.000000027104293
83581	0.000000000850331
83836	0.000000001330272
83999	0.000000216834341
84000	0.000000005860388
84037	0.000000000830783
84298	0.000000000874332
84546	0.000000003142527
84615	0.000000005559855
84654	0.000000003188740
84722	0.000000003738523
84780	0.000000000281238
85551	0.000000001748664
85675	0.000000000501931
86107	0.000000000930619
86340	0.000000001853285
86457	0.000000001426542
86609	0.000000001630333
86742	0.000000003675158
86801	0.000000000575157
87178	0.000000027104293
87186	0.000000003335913
87251	0.000000002258691
87347	0.000000009856106
87369	0.000000003441815
87432	0.000000019712213
87443	0.000000000262511
88269	0.000000001571263
88407	0.000000014455623
88422	0.000000005420859
88462	0.000000000671314
88785	0.000000001559959
88924	0.000000001720907
89050	0.000000000417793
89569	0.000000004928053
89613	0.000000001306231
89779	0.000000001989306
89888	0.000000002744738
89967	0.000000000870821
90216	0.000000001495409
90361	0.000000001363738
90520	0.000000001417218
90673	0.000000001667956
90803	0.000000015488167
90817	0.000000001178448
91001	0.000000003872042
91057	0.000000000930619
91290	0.000000000885038
91535	0.000000015488167
91549	0.000000024092705
91558	0.000000001582732
91695	0.000000002521330
91781	0.000000216834341
91782	0.000000001971221
91892	0.000000000785632
92168	0.000000000903476
92408	0.000000004336687
92458	0.000000000999237
92675	0.000000000489468
93118	0.000000002258691
93214	0.000000001191397
93396	0.000000004425191
93445	0.000000001355215
93605	0.000000007227811
93635	0.000000001559959
93774	0.000000004818541
93819	0.000000006023176
93855	0.000000011412334
93874	0.000000008339782
93900	0.000000001381110
94057	0.000000001475064
94204	0.000000000959444
94430	0.000000002710429
94510	0.000000000860454
94762	0.000000001111971
94957	0.000000000999237
95174	0.000000001806953
95294	0.000000001314148
95459	0.000000006570738
95492	0.000000001667956
95622	0.000000002521330
95708	0.000000006377481
95742	0.000000001147272
95931	0.000000000641522
96269	0.000000004041263
96323	0.000000003831973
96381	0.000000002745690
96463	0.000000005360633
96505	0.000000022726652
96515	0.000000001578240
96659	0.000000000258480
97540	0.000000013491488
97564	0.000000018668925
97588	0.000000030819764
97606	0.000000047194914
97620	0.000000005318394
97774	0.000000031904286
97803	0.000000004934794
98025	0.000000156798332
98033	0.000000001010639
99477	0.000000006119331
99716	0.000000007820964
99903	0.000000243753371
99909	0.000000112501556
99922	0.000000731260114
99924	0.000000182815028
99932	0.000000243753371
99938	0.000000081251124
99956	0.000000086030602
99973	0.000000208931461
99980	0.000000487506743
99983	0.000000162502248
99992	0.000000132956384
100003	0.000001462520228
100004	0.000001462520228
100005	0.000000292504046
100010	0.000000731260114
100012	0.000000011890408
100135	0.000000020312781
100207	0.000000004795148
100512	0.000000002668833
101060	0.000000034012098
101103	0.000000004314219
101442	0.000000146252023
101452	0.000000016250225
101542	0.000000039527574
101579	0.000000008653966
101748	0.000000009621844
101900	0.000000132956384
101911	0.000000023589036
101973	0.000000008216406
102151	0.000000021195945
102220	0.000000029250405
102270	0.000000365630057
102274	0.000000162502248
102283	0.000000022500311
102348	0.000000022851879
102412	0.000000005603526
102673	0.000000006303966
102905	0.000000097501349
102920	0.000000011700162
103045	0.000000003974240
103413	0.000000023214607
103476	0.000000097501349
103491	0.000000012290086
103610	0.000000014480398
103711	0.000000006898680
103923	0.000000034821910
103965	0.000000365630057
103969	0.000000050431732
103998	0.000000012394239
104116	0.000000060938343
104140	0.000000121876686
104152	0.000000022159397
104218	0.000000048750674
104248	0.000000015234586
104344	0.000000001706558
105201	0.000000041786292
105236	0.000000069643820
105257	0.000000022500311
105322	0.000000365630057
105326	0.000000019763787
105400	0.000000005518944
105665	0.000000006386551
105894	0.000000024375337
105954	0.000000010372484
106095	0.000000005131650
106380	0.000000132956384
106391	0.000000048750674
106421	0.000000731260114
106423	0.000000023589036
106485	0.000000292504046
106490	0.000000208931461
106497	0.000000013668413
106604	0.000000086030602
106621	0.000000041786292
106656	0.000000044318795
106689	0.000000021828660
106756	0.000000048750674
106786	0.000000243753371
106792	0.000001462520228
106793	0.000000365630057
106797	0.000000365630057
106801	0.000000097501349
106816	0.000000020598876
106887	0.000000029250405
106937	0.000000097501349
106952	0.000000073126011
106972	0.000000038487374
107010	0.000000030469171
107058	0.000000002878977
107566	0.000000002135066
108251	0.000000066478192
108273	0.000000097501349
108288	0.000001462520228
108289	0.000000048750674
108319	0.000000007386466
108517	0.000000006964382
108727	0.000000034821910
108769	0.000000000176953
117034	0.000000006770927
117250	0.000000052232865
117278	0.000000013797361
117384	0.000000028125389
117436	0.000000028676867
117487	0.000000005436878
117756	0.000000013928764
117861	0.000000044318795
117894	0.000000010017262
118040	0.000000036563006
118080	0.000000002219302
118739	0.000000019500270
118814	0.000000017835613
118896	0.000000006170971
119133	0.000000012086944
119254	0.000000731260114
119256	0.000000021507650
119324	0.000000011607303
119450	0.000000020893146
119520	0.000000006068549
119761	0.000000182815028
119769	0.000000026591277
119824	0.000000121876686
119836	0.000000034012098
119879	0.000000005993935
120123	0.000000013175858
120234	0.000000001238374
121415	0.000000010086346
121560	0.000000047178072
121591	0.000000025658250
121648	0.000000162502248
121657	0.000000003683930
122054	0.000000292504046
122059	0.000000132956384
122070	0.000000121391016
122082	0.000000096868360
122097	0.000000725310665
122099	0.000000005679845
122353	0.000000009449303
122489	0.000000405885971
122491	0.000000001935506
122640	0.000000004238982
122680	0.000000000532588
122820	0.000000000223540
123022	0.000000005973085
123025	0.000000000015935
123533	0.000000000094129
123619	0.000000008095136
123620	0.000000000024457
123951	0.000000000038548
124161	0.000000000017870
124614	0.000000000124541
124679	0.000000000052566
124833	0.000000000158728
124884	0.000000000000774
135341	0.000000001619027
135346	0.000000000231290
135381	0.000000000289112
135409	0.000000008095136
135410	0.000000000175981
135456	0.000000000449730
135474	0.000000000578224
135488	0.000000000099940
135569	0.000000000079364
135671	0.000000000674595
135683	0.000000000299820
135710	0.000000000142020
135767	0.000000000578224
135781	0.000000001619027
135786	0.000000001156448
135793	0.000000002023784
135797	0.000000002023784
135801	0.000000008095136
135802	0.000000000202378
135842	0.000000000367961
135864	0.000000004047568
135866	0.000000001349189
