start_pos	recom_rate_perbp
5033	0.000000002813113
5273	0.000000007850549
5359	0.000000000561687
6561	0.000000005579729
6682	0.000000002184942
6991	0.000000007032783
7087	0.000000039714542
7104	0.000000003293401
7309	0.000000000756891
8201	0.000000035534064
8220	0.000000003097006
8438	0.000000675147214
8439	0.000000002103262
8760	0.000000020459006
8793	0.000000017311467
8832	0.000000675147214
8833	0.000000112524536
8839	0.000000004531189
8988	0.000000001584853
9414	0.000000000935107
10136	0.000000000481560
11538	0.000000004412727
11691	0.000000001353000
12190	0.000000001353000
12689	0.000000000595893
13822	0.000000000109247
20002	0.000000005820235
20118	0.000000003971454
20288	0.000000010549175
20352	0.000000001040288
21001	0.000000021778942
21032	0.000000003082864
21251	0.000000002419882
21530	0.000000039714542
21547	0.000000009248592
21620	0.000000007106813
21715	0.000000001722314
22107	0.000000112524536
22113	0.000000096449602
22120	0.000000112524536
22126	0.000000048224801
22140	0.000000003154894
22354	0.000000003534802
22545	0.000000001347599
23046	0.000000012738627
23099	0.000000005489002
23222	0.000000005076295
23355	0.000000002428587
23633	0.000000000471472
25065	0.000000002520629
25258	0.000000001811037
25423	0.000000003508955
25462	0.000000000018981
26179	0.000000000015650
26647	0.000000000043598
26815	0.000000000027432
27082	0.000000000072519
27183	0.000000000034713
27394	0.000000000028500
27651	0.000000000013514
28193	0.000000000053856
28329	0.000000000031984
28558	0.000000000027330
28826	0.000000000000971
36370	0.000000000106151
36439	0.000000001046347
36446	0.000000000036992
36644	0.000000000332929
36666	0.000000000292977
36691	0.000000000010117
37415	0.000000000083232
37503	0.000000000170336
37546	0.000000000236272
37577	0.000000000915554
37585	0.000000000813825
37594	0.000000007324429
37595	0.000000000152592
37643	0.000000000054255
37778	0.000000000037950
37971	0.000000000261587
37999	0.000000001831107
38003	0.000000000366221
38023	0.000000000077919
38117	0.000000000143616
38168	0.000000000114444
38232	0.000000000020122
38596	0.000000000086170
38681	0.000000000106151
38750	0.000000000015992
39208	0.000000000000429
56278	0.000000000154044
56374	0.000000000266305
56506	0.000000010153267
56512	0.000000000172303
57121	0.000000007104766
57164	0.000000001304357
57606	0.000000002080425
57888	0.000000002114597
58167	0.000000008964370
58233	0.000000005350771
58344	0.000000005076372
58461	0.000000003010927
58659	0.000000028427231
58680	0.000000099495310
58686	0.000000039798124
58701	0.000000001700775
